3.950599153884450793e-02,-2.258583802060441792e-02,-1.009890739647011093e-01,1.551546203462068618e-01,-2.360725725127206243e-01,-3.832093563108525669e-01,-1.356514203743289237e-01,2.482227105277788962e-02,2.924305357009731546e-04,1.380539851803172513e-01
-7.092743477882153258e-02,-4.261058655823955071e-02,-1.547497265724035731e-01,-1.169103914649449044e-02,-2.278455384999715228e-01,-2.487631382070396857e-01,7.789932415607853100e-02,2.187257208000360775e-02,2.729919563734027332e-01,1.080005016640458726e-01
-1.250016526132986527e-01,-3.188431217045749611e-01,7.728787479748824851e-02,-1.993635865587551070e-01,-2.036928186989137302e-01,1.687434616696097400e-01,-2.374190340689190104e-01,4.042826166556365841e-01,6.382302131990121030e-02,7.226219341994642720e-02
-1.405949076299179978e-01,-4.786593056014126213e-01,-1.457949053056586952e-02,-2.493073851322898937e-01,-8.443055980002986405e-02,1.222583309588414074e-01,-1.626049560040696562e-01,2.045196744671700095e-01,2.391305641950789707e-01,1.992226574300905717e-01
-2.315196322834054896e-02,-4.339484007969377499e-01,-1.198302508953524442e-01,-3.523566759882152399e-01,-8.542320098395972394e-02,8.353584626218946152e-02,-1.432444247681161353e-01,1.364729138179094636e-01,1.334868817543057584e-01,4.063996277842731319e-01
-1.723279151918826954e-02,-3.536365737876098758e-01,-1.137266785569120420e-01,-2.669714052125066739e-01,-1.240775997634787770e-01,1.072055937619565691e-01,-7.446702750102614232e-02,1.951484671633176293e-01,1.288568514044590163e-01,9.502611835046971545e-02
1.680673208239181690e-02,-2.637035910454459953e-01,-1.600980255431182220e-01,-1.595073275061378582e-01,-1.737036737610875570e-01,1.835862024690560965e-02,-4.347850614052198304e-02,2.855075697290151981e-01,-1.310013759189732618e-01,4.822112831383003340e-02
-3.680117812301868349e-04,-1.759760172382008048e-01,-1.619614713537407755e-02,-2.067005091799109795e-01,-1.768207716006886254e-01,6.228224149431307172e-02,-1.315847713422921283e-01,1.676215729445824920e-01,-8.215602743687130949e-02,9.715984212151382304e-02
5.200872285582097687e-02,-1.606494464771030528e-01,2.209384789779251720e-02,-2.352856572551454972e-01,-1.124467004162305606e-01,-1.012437898040284417e-01,-3.557372060014280524e-01,1.653979635588844754e-01,-1.122038614347742880e-01,2.331152414355371905e-01
-1.113619102643940637e-02,-6.940655578455111330e-02,-2.422982869242854692e-02,-2.636819809089346878e-01,-4.410320114961991875e-03,1.026320498504970646e-03,-2.143209193084120445e-01,1.239739129511803623e-01,-9.100136311802022038e-02,1.198477671762192831e-01
-8.525509555398412542e-02,-1.590195828166043324e-01,-1.672979468633874894e-02,-2.292182756320813863e-01,-5.844738295543222550e-02,-1.602041230952893081e-01,-8.832023456423865326e-02,1.572411134957060197e-01,-3.277472328130582868e-01,1.092670458931086636e-01
8.860281882368231665e-02,7.068563476921503608e-02,-7.180985986153681777e-02,-2.179962550704061912e-03,-1.520382179300670544e-01,2.028524064210574310e-02,-1.313496009409245158e-01,1.119825514869290245e-01,-4.206874538536827246e-01,2.226618908763149454e-02
5.429047835594970339e-02,-5.263523128731341372e-02,-9.478631047269404919e-02,-1.288689587201899689e-01,-1.029249942891290182e-01,-2.105187989770741230e-01,-8.821193308629327046e-02,8.939166920429691965e-02,-9.358491651668032069e-03,1.234598188910934063e-01
8.930162918573895936e-02,-2.118094551291997696e-02,-1.465281293129898077e-01,8.428683363250012717e-03,-8.758430663117702797e-02,-3.091505354016365614e-01,-2.782782901435140732e-01,1.983075968903926997e-02,-1.661544212295461009e-01,1.406187890443149069e-01
1.600276814428948091e-01,1.288666974054825387e-01,-1.346384211353404692e-01,-6.160725252932831159e-02,-2.184065461043581124e-01,-3.440293780924778555e-01,-3.736739342399377217e-01,3.094020912591602737e-02,6.720229602732608054e-02,2.531953486251643515e-01
1.422674488500010881e-01,1.041759202651762195e-01,-1.803976246593202437e-01,1.499389339685555378e-01,-3.568669012347823744e-01,-3.543216516207035593e-01,-3.600588799369421888e-01,7.872960353342103867e-02,-1.213229195821574208e-01,1.896311381771249860e-01
1.626835110135299300e-01,-5.322239298782354550e-02,-1.065557821444316610e-03,5.568828293188374245e-02,-2.533834901510604309e-01,-3.965063385695616893e-01,-4.580947851245112390e-01,-1.493407551853775383e-01,4.216229748087703122e-01,4.333306385820920315e-01
-7.233500163531633720e-02,-2.287762023418862256e-01,1.506701234377982868e-01,1.194145300868759974e-01,-2.347622249724077292e-01,-2.861488948390235043e-01,-2.053957693914229277e-01,-9.050360159069682775e-02,6.480915561402433855e-01,4.594894821610389091e-01
-2.143312857158604853e-02,-2.113654474709830977e-01,7.744681111041301809e-03,-3.931439144145157383e-01,-6.504472176613086687e-02,1.304139102688517959e-01,-6.771551338581903445e-02,5.059363690910144429e-02,1.134375861108956607e-01,1.005415848481145125e-01
2.936087056713826762e-02,-3.616836074188907180e-01,-1.608589235485208824e-01,-6.210354346567777961e-01,-6.051455043456702848e-02,3.944053375421663343e-01,-6.546405089274319467e-02,-5.201860528786569210e-02,2.669436878476227348e-01,3.350080817396263733e-01
-1.156915485920157263e-02,-2.838330934959382712e-01,-1.239769849003722751e-01,-3.801880996173656602e-01,4.362666534650342515e-02,1.783849856152759095e-01,-1.686515387686138845e-01,-7.566269432684365366e-03,3.595547330235498440e-01,2.126790760918249035e-01
4.494843803137797689e-02,-2.736399829313201915e-01,-1.228310799799942760e-01,-3.833244839015636507e-01,-1.732496273588424174e-02,1.835256938513082359e-01,-1.006476960406745003e-01,7.814537182574304852e-02,9.052102672541541273e-02,1.467079241408530965e-01
-5.012757428219892508e-02,-2.349862464751669155e-01,-1.614892144287223275e-01,-3.042894392158397854e-01,-7.201203300691705333e-02,1.572527795490806790e-01,-3.416226782387289662e-02,7.200453618433717839e-02,9.626117739364037362e-02,1.454097667376886838e-01
6.513080036359261693e-02,-1.413632549654654791e-01,1.428876970060465323e-01,-3.137104849529164796e-01,-5.907457351331814321e-02,-5.223892150641843563e-02,-6.574381366181306086e-02,7.127053678608684384e-02,5.617710707050868092e-03,1.193863896549973158e-01
2.837236678408613239e-02,1.299162500763095529e-01,2.407534362563605937e-02,-3.565400892580595227e-01,1.109461438537855289e-02,-1.259528175348967050e-01,-1.613480761977949818e-01,-8.948910540298161270e-03,-1.237937468091987875e-01,1.732831456980158183e-02
-9.051363781124338592e-02,2.657307754955029466e-02,-1.502144592791446465e-01,-6.669232791267996896e-02,-2.873150446937179203e-03,-2.419249030317901228e-01,-1.202054126513231597e-01,1.082280530862988061e-01,-1.575815169368468271e-01,7.926654678638823948e-02
-1.356959257292710275e-01,2.141411212987819335e-01,-1.624782040806587169e-01,1.386713665223519854e-01,1.822118683717938170e-01,-3.728714340313917242e-01,-1.104971325636587010e-01,-6.323880400166062565e-02,-1.337760877344920107e-01,6.799316531380453221e-02
-6.860807403328589293e-02,2.320870641728943473e-01,-1.369006652684296443e-01,8.610093620232520117e-02,-2.622148837252992557e-03,-3.908882456686832430e-01,-1.097814504052877366e-01,6.094509708811979287e-02,-4.100128743740453219e-01,1.587675110972378012e-02
-6.116249257127150812e-02,1.303173103092708229e-01,-2.074350860003800964e-02,5.210313450611472191e-02,-4.773275449224852196e-02,-4.705281267569978998e-01,-2.031576547594952098e-01,1.283534148263869024e-01,-3.317903656058555639e-01,3.287291892359346657e-02
6.076028402588059402e-02,1.226149074726110427e-01,7.000346359730554024e-02,7.047879912632843379e-03,-4.381693197081171220e-02,-5.488053168564264173e-01,-4.244034955155279176e-01,3.288645116743255797e-02,-1.175142422608540932e-01,-6.328456589563928592e-02
6.014565871182827456e-02,1.493814993102619282e-01,-4.255645107059376903e-02,2.995300168683107805e-02,-2.426448004657827118e-01,-5.153470905262473867e-01,-3.540472597565596513e-01,1.574310798348038665e-01,4.603541237923759050e-02,1.307202313237546820e-01
1.944790577234075946e-01,1.807299669393790942e-01,-1.456552874000446862e-01,6.200891853777552865e-02,-3.445823004960435476e-01,-5.812814768742933236e-01,-4.446542031506145465e-01,-1.184026524093026445e-01,-8.131197017738759844e-03,2.534698953927368437e-01
2.691762129979134999e-01,-1.466598645540072299e-01,3.009824106919514741e-02,1.937717340497604190e-01,-3.291305835793012502e-01,-6.653185733706098448e-01,-5.271873502878439144e-01,-8.020206869867177457e-02,1.538252297907302113e-01,4.901953055736619769e-01
2.013921657901140694e-01,-1.902452092703812991e-01,2.109592118938436178e-01,1.008968989853524165e-02,-1.599187254683589743e-01,-4.602985976099623344e-01,-3.489798157159920700e-01,-1.064109311871510311e-01,2.160984246751583016e-01,4.234507543034334853e-01
3.419639316615178531e-02,-1.449629074736547285e-01,-1.497780547105382609e-01,-3.893620888327317120e-01,-2.656294630550857204e-03,2.879125613251168336e-01,5.348031246528187066e-02,-4.097712860068369878e-01,-4.392612964580459162e-02,3.349705097532440501e-01
2.175858431705600393e-02,-2.270240660382849274e-01,-3.346010183021582152e-01,-5.232599390177498089e-01,9.923779811856385524e-02,4.478619077895009681e-01,-6.383694947372295370e-02,-5.122484360583077212e-01,3.118154834447250945e-01,3.056380486374222771e-01
-4.434288383335137362e-02,-1.796918521488799492e-01,-1.835814373434471458e-01,-4.901502958589895598e-01,7.257782131265927417e-02,2.533898903318509421e-01,2.618149659352845757e-02,-2.340065512105203860e-01,2.973427307751213555e-01,2.171377111352756351e-01
6.105331577267187476e-02,-1.115813449111056205e-01,-2.034662927081731243e-01,-3.257553087392446867e-01,-4.813673790287201909e-02,7.969835115013909621e-02,1.432570477090171560e-02,-1.372933318759541332e-01,1.112289666380744668e-01,4.384925170128012861e-01
8.658920364650748991e-02,-1.515846357028123315e-01,-1.831372905333760737e-01,-2.412581976805489303e-01,-1.089127837092972034e-01,1.248833410757104329e-01,1.214589182724618299e-01,1.446788977933166791e-05,2.118087612493389227e-01,8.829020950838332993e-02
9.631346478281486989e-02,-4.021739264522428137e-03,-1.238012061383949869e-01,-1.081717404542571898e-01,6.275990644614558300e-02,-1.008380051303702091e-01,-3.821758409993961103e-02,-1.393562914286776977e-01,1.350762565733294174e-01,3.043722107917233299e-01
-1.456689165737845293e-01,9.902654938239179028e-02,4.325112843687135833e-02,-8.541833829259516675e-02,4.445535696600034364e-02,-3.083313224837784805e-01,-3.999028219833312969e-02,-1.210574292439277194e-01,3.973287239598535109e-02,4.315902294868356748e-01
-2.254312073395815519e-01,1.702614863644932308e-01,-1.311712949473757828e-01,1.333420807361963278e-01,-2.845393988878521657e-02,-2.118906581246239595e-01,-1.998201540833393630e-01,-1.106172366624272874e-01,1.343077037205002433e-01,1.562337763138137159e-01
-1.738261126895853936e-01,2.613556952770203501e-01,-3.078867687180034118e-01,1.848356053250899134e-01,3.264226466614077171e-02,-2.707918452208063487e-01,-2.437283525956693286e-01,-1.976987426114167057e-02,-1.843276816774234300e-02,1.068274544994850944e-01
-1.467887796930146815e-01,3.262279058432409617e-01,-1.691354852973091516e-01,4.530349057519449801e-02,-9.030006781924978035e-03,-3.571030833941622462e-01,-3.032140258076284622e-01,2.149990443158331099e-02,-1.240956643932926012e-01,1.641145941398135522e-01
-6.175778127165467563e-02,2.006884596111268848e-01,1.237109120060875395e-01,-6.293416760574795446e-03,-9.908727381044415972e-02,-4.125755556184814710e-01,-4.561533689635557942e-01,-5.200175664946079385e-02,-2.223954911109111976e-01,1.989815522855085117e-01
-2.140970829956859722e-01,-2.432172294918206676e-02,1.320424207926213789e-01,-2.617720844633641616e-02,-6.683892242788232185e-02,-4.154086086904197339e-01,-3.976204952071742960e-01,1.945540500916660524e-03,-4.352538209506301436e-02,4.918122510798885183e-01
-1.682024831003848253e-01,1.310506877040470419e-01,-3.727487983487522832e-02,-5.723496979230308090e-02,-2.241069119502457074e-01,-4.002562705700206114e-01,-3.651138826760924050e-01,1.444099385094137038e-02,1.246423943226745851e-01,2.744429235505149167e-01
1.695021593571597041e-01,2.740749332048317971e-02,1.235960799780578580e-02,-1.650433187391689427e-02,-1.634684143639763554e-01,-5.879795979824395946e-01,-4.259146413928182606e-01,-1.841664051724261619e-01,-6.425611056963595469e-02,3.890326317425206182e-01
5.278514806106237023e-01,1.573437708252657316e-02,2.417986718224076834e-02,1.445469872313455764e-02,-2.634844570247187323e-01,-5.846852717322269521e-01,-5.408545440563486961e-01,-1.228648656695877084e-01,7.306932590246886794e-02,3.949737580730666164e-01
3.786968109078912570e-01,-1.333235807470489198e-01,1.288716928103580614e-02,-1.888454689200092518e-01,-5.624553081134383431e-02,-3.573926400799342096e-01,-3.727058859862591444e-01,-7.838014810274636368e-02,3.307900010286791703e-01,2.728053973875280147e-01
8.434280029827341540e-02,-1.208654147116654254e-01,-2.511044387850461246e-01,-4.402637841770062344e-01,1.526467674414469511e-01,1.982142793504202138e-01,-1.230424820154633891e-02,-4.442418615130729886e-01,-2.687622310203938714e-01,2.859709552178387182e-01
5.511728825267418752e-02,-2.189160394174892998e-01,-2.894780979092789752e-01,-4.890742951896036028e-01,1.071591982934444742e-01,2.653852595804442327e-01,6.940516448887562584e-02,-5.369817278829103202e-01,-2.620412762358810821e-01,2.192696786025392919e-01
-8.641245476719834617e-02,-1.266211813484069970e-01,-2.734888064555856535e-01,-3.792172098604525421e-01,-1.955246212051820268e-02,8.056233403870727283e-02,-6.730779502934627900e-02,-3.595663713007551388e-01,1.243935818310217961e-01,3.845152565700559744e-01
-4.504170931497381708e-02,-1.361084492920524858e-01,-3.428579399469899314e-01,-3.256606713164221789e-01,-1.144843016219429660e-01,1.685267117653882762e-01,9.673555076943922415e-02,-1.651713985092068404e-01,1.779388797336615979e-01,1.613322411881844554e-01
-8.309898757568343064e-02,7.377927665937882018e-02,-3.879033733768627035e-01,-1.569507128983106681e-01,4.381646771062917139e-02,2.184677183795958322e-01,-1.519890599264887565e-01,-2.423928619326342349e-01,1.719168888943146123e-01,1.535212607984123845e-01
-6.087622232735763472e-02,2.599209302728918702e-01,-2.875255389915308268e-01,-1.149207501595251868e-01,-3.023031422188128883e-02,4.164301099524411742e-02,-1.241534061791624705e-01,-3.055798042837358786e-01,2.469826488815881904e-01,2.041739488154841464e-01
-1.817256968808818041e-01,-3.225770591263446563e-02,-1.238445264900127490e-01,2.783166819944558612e-01,-7.737916248150836229e-02,-1.004962765075292641e-01,-1.743970070418708884e-01,-3.124332434775355938e-01,3.694048018781619369e-01,2.204543877019997725e-02
-1.970731993800106663e-01,1.183406022787276135e-01,-1.589751451251418812e-01,2.061021986059938804e-01,-7.473182506384622170e-02,-1.296734627548236374e-01,-2.029394705043502389e-01,-1.202441276903013084e-01,3.351980572248837165e-01,-7.863640956367283497e-02
-2.622898896182354056e-01,1.894265361080291754e-01,-4.281054731303938349e-02,1.019883641026405052e-01,-6.171209065415349249e-02,-2.132807789594597658e-01,-3.756163609354935540e-01,-1.194724836478203711e-01,1.128037510038099600e-01,-2.313777479526052394e-02
-1.572093531182701676e-01,6.750681216086562575e-02,7.365925809505630140e-02,1.927593446928110507e-02,-8.159237451041599642e-02,-2.065701328847514284e-01,-4.261543657956186060e-01,-1.672268899473448867e-02,-6.499860450269337106e-03,-2.311859938909079440e-02
-1.028872615010878039e-01,2.080765552460675516e-01,1.121373810950513500e-01,-8.060359101779303315e-02,-1.826537283582531090e-01,-2.275042419437252883e-01,-4.273939065165268114e-01,1.582564306865048148e-02,9.480548203515430650e-02,5.782411328414137353e-02
-1.385112589631605773e-01,2.054167153053939321e-01,-6.574975581843309214e-02,-1.287083994750321814e-01,-1.980863512748257949e-01,-1.876525730766484268e-01,-3.506797243634523498e-01,-1.672462849081801928e-01,-1.539296635892939760e-02,2.822729854938379468e-01
-2.219094158036110376e-01,2.751414136302697822e-01,6.709863062618570684e-02,-2.286847688700625880e-01,-1.979824445920888021e-01,-1.561124782947513057e-01,-3.508637478114619013e-01,-9.585490578685970653e-02,3.753197530894839679e-02,2.193321349542481091e-01
2.086454947479579602e-01,3.308885630265403360e-02,1.667056145484500096e-01,-2.442863057924657411e-01,-2.684361577043744770e-02,-3.391456047072493596e-01,-3.614448937370341453e-01,-1.237033215773969824e-01,-1.712075125222157768e-01,3.368666491737127844e-01
6.015878724193834959e-01,1.262774419988551278e-01,-1.538526496668910643e-02,-2.103152739052097653e-01,-2.203294350793303102e-01,-4.644688999558896914e-01,-4.832058911464561790e-01,-1.774019953957051837e-02,3.529474716109026050e-02,2.290223346996750342e-01
5.476808728987838659e-01,-6.567853366420875472e-02,-7.780102421160260684e-02,-1.745464706395276067e-01,-4.823929131244600321e-02,-3.335198378040573064e-01,-3.539033646925885401e-01,1.045744847283150425e-01,-1.101900764609400722e-02,-4.335654925286221151e-02
1.763777202650169407e-01,-1.397848718269426027e-01,-2.759941762882371363e-01,-3.360110013026652021e-01,1.876614223430929929e-01,1.606979511311252412e-02,1.357288743394154985e-02,-4.119198458990888656e-01,-3.709147751037608076e-01,2.433211842091314581e-01
1.546683786203774912e-02,-2.744399347129425903e-01,-3.034438906994073037e-01,-3.394621869181025375e-01,2.424783965357441839e-01,4.886062134002606278e-02,5.276058082425422874e-02,-4.346051567141630545e-01,-4.279303799178708068e-01,2.365092007675705377e-01
6.574860442873056710e-02,-5.478638526837938810e-02,-3.675670851057101784e-01,-1.693153714743038107e-01,-1.395720645704072171e-01,6.669229452223014720e-02,2.590771574523462531e-02,-2.426775982107677310e-01,-2.835043146951936599e-01,2.712348077039031802e-01
-1.305301435364583929e-01,-1.343543707345862433e-02,-3.840872753924647331e-01,-1.299548642456537506e-01,1.476192075572562989e-01,1.017238724216065759e-01,2.757731966861647760e-02,-1.594025281072747047e-01,-1.881295781923972843e-01,6.286397647666244759e-02
-2.718453816430535519e-01,-1.797295785825572118e-02,-4.612999648140440612e-01,9.534472218226017551e-03,1.857447216333767137e-01,1.655051676127439475e-01,-1.813572717830354460e-03,-1.317800281311848343e-01,2.992426250178702521e-02,-3.042279578968003564e-02
-2.807004979221013330e-01,-8.476258905667199625e-03,-2.950510527344393230e-01,6.525986910558066734e-02,1.991836220699350068e-02,1.640258400931362825e-01,-2.572298555745876070e-01,-1.771990065888184029e-01,3.756044613224407969e-01,2.281062338272635964e-02
-3.496932758654002771e-01,1.975209374107073923e-01,-2.365330427708156880e-01,1.582275561765420224e-01,-9.524245001006546862e-02,-6.458242680224680898e-02,-2.150129291086242955e-01,-2.863886825359821531e-01,3.280167444351837491e-01,-2.577791061557280564e-02
-2.844302925649561664e-01,1.504190720440279350e-01,-1.472756319042959894e-01,6.951412630844998330e-02,-1.098760988909883024e-01,-9.115247651964501763e-02,-2.717102713534828018e-01,-8.034045251523923292e-02,5.635782779254414065e-02,-1.708895504702087342e-01
-2.108810168437508237e-01,2.338981804726630032e-01,-1.859669193953389921e-01,2.349785816124305149e-01,-2.322990032706130636e-01,-1.988270379314624747e-01,-3.498294220955838751e-01,1.274171304270753022e-02,-1.979371570867631980e-03,-5.282078734435539935e-02
-1.663705788659041174e-01,6.400408060186434100e-02,-9.516587162912834574e-02,3.354935144534328811e-02,-6.917588739731085623e-02,-1.708066365800011421e-01,-2.437383246470668785e-01,-2.182515101056867884e-02,1.445194106161114544e-01,-3.609499567157278019e-04
-2.507921202866336130e-01,2.146591597226518364e-02,-1.322883662051978215e-01,9.832844176884499021e-02,-7.907047880691987773e-02,-2.517360380756361593e-01,-1.140524895687922841e-01,-3.759394147817321508e-02,9.031173697812087953e-02,9.442400003544000608e-02
-3.320827558190877493e-01,1.657425759221772821e-01,-4.342413225681903549e-02,-1.646324867464163955e-01,-1.528383127085160553e-01,-1.367093557070985510e-01,-1.357155327358406938e-01,-4.867120567648192120e-02,-1.737570815760048487e-02,1.490384645902988192e-01
-2.929112751065902631e-01,3.012711509370230578e-01,-1.869953523808499246e-02,-1.830388166251340765e-01,-5.198424513111707737e-03,-9.105424185423746652e-02,-1.132880778156392931e-01,-1.372212537763240481e-01,2.902036412602619370e-03,1.014745898456629047e-01
7.914983345852528995e-02,1.676651402169388183e-01,1.327539774237036264e-02,-2.757629795788946181e-01,2.747007202452251412e-02,3.374645091583099860e-02,-1.456042178285059663e-01,-5.975939894564506749e-02,1.216088184350018336e-01,2.795861896417488612e-01
